Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,114,12,P:System.Windows.Forms.Control.Name,,,,,"lbEquity.Name = ""lbEquity"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,113,12,T:System.Windows.Forms.Label,,,,,"lbEquity.Location = new Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,113,12,P:System.Windows.Forms.Control.Location,,,,,"lbEquity.Location = new Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,112,12,T:System.Windows.Forms.Label,,,,,lbEquity.ForeColor = SystemColors.MenuHighlight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,112,12,P:System.Windows.Forms.Control.ForeColor,,,,,lbEquity.ForeColor = SystemColors.MenuHighlight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,T:System.Drawing.FontStyle,,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,T:System.Drawing.FontStyle,,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,F:System.Drawing.FontStyle.Bold,,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,T:System.Drawing.Font,,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,T:System.Windows.Forms.Label,,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,T:System.Drawing.Font,,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,111,12,P:System.Windows.Forms.Control.Font,,,,,"lbEquity.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,110,12,T:System.Windows.Forms.Label,,,,,lbEquity.BackColor = Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,110,12,P:System.Windows.Forms.Control.BackColor,,,,,lbEquity.BackColor = Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,109,12,T:System.Windows.Forms.Label,,,,,lbEquity.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,109,12,P:System.Windows.Forms.Label.AutoSize,,,,,lbEquity.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,105,12,T:System.Windows.Forms.Panel,,,,,panel3.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,105,12,P:System.Windows.Forms.Control.TabIndex,,,,,panel3.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,104,12,T:System.Windows.Forms.Panel,,,,,"panel3.Size = new Size(53, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,104,12,P:System.Windows.Forms.Control.Size,,,,,"panel3.Size = new Size(53, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,103,12,T:System.Windows.Forms.Panel,,,,,"panel3.Name = ""panel3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,103,12,P:System.Windows.Forms.Control.Name,,,,,"panel3.Name = ""panel3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,102,12,T:System.Windows.Forms.Panel,,,,,"panel3.Location = new Point(0, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,102,12,P:System.Windows.Forms.Control.Location,,,,,"panel3.Location = new Point(0, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,101,12,T:System.Windows.Forms.Label,,,,,panel3.Controls.Add(lbEquity);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,101,12,T:System.Windows.Forms.Panel,,,,,panel3.Controls.Add(lbEquity);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,101,12,T:System.Windows.Forms.Control.ControlCollection,,,,,panel3.Controls.Add(lbEquity);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,101,12,P:System.Windows.Forms.Control.Controls,,,,,panel3.Controls.Add(lbEquity);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,101,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,panel3.Controls.Add(lbEquity);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,100,12,T:System.Windows.Forms.Panel,,,,,panel3.BackColor = Color.Black;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,100,12,P:System.Windows.Forms.Control.BackColor,,,,,panel3.BackColor = Color.Black;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,99,12,T:System.Windows.Forms.AutoSizeMode,,,,,panel3.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,99,12,T:System.Windows.Forms.AutoSizeMode,,,,,panel3.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,99,12,F:System.Windows.Forms.AutoSizeMode.GrowAndShrink,,,,,panel3.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,99,12,T:System.Windows.Forms.Panel,,,,,panel3.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,99,12,T:System.Windows.Forms.AutoSizeMode,,,,,panel3.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,99,12,P:System.Windows.Forms.Panel.AutoSizeMode,,,,,panel3.AutoSizeMode = AutoSizeMode.GrowAndShrink;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,98,12,T:System.Windows.Forms.Panel,,,,,panel3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,98,12,P:System.Windows.Forms.Panel.AutoSize,,,,,panel3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,94,12,T:System.Windows.Forms.Label,,,,,lbShouldCall.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,94,12,P:System.Windows.Forms.Control.Visible,,,,,lbShouldCall.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,93,12,T:System.Windows.Forms.Label,,,,,"lbShouldCall.Text = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,93,12,P:System.Windows.Forms.Label.Text,,,,,"lbShouldCall.Text = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,92,12,T:System.Windows.Forms.Label,,,,,lbShouldCall.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,92,12,P:System.Windows.Forms.Control.TabIndex,,,,,lbShouldCall.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,91,12,T:System.Windows.Forms.Label,,,,,"lbShouldCall.Size = new Size(50, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,91,12,P:System.Windows.Forms.Control.Size,,,,,"lbShouldCall.Size = new Size(50, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,90,12,T:System.Windows.Forms.Label,,,,,"lbShouldCall.Name = ""lbShouldCall"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,90,12,P:System.Windows.Forms.Control.Name,,,,,"lbShouldCall.Name = ""lbShouldCall"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,89,12,T:System.Windows.Forms.Label,,,,,"lbShouldCall.Location = new Point(3, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,89,12,P:System.Windows.Forms.Control.Location,,,,,"lbShouldCall.Location = new Point(3, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,88,12,T:System.Windows.Forms.Label,,,,,lbShouldCall.ForeColor = SystemColors.MenuHighlight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,88,12,P:System.Windows.Forms.Control.ForeColor,,,,,lbShouldCall.ForeColor = SystemColors.MenuHighlight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,T:System.Drawing.FontStyle,,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,T:System.Drawing.FontStyle,,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,F:System.Drawing.FontStyle.Bold,,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,T:System.Drawing.Font,,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle)",,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,T:System.Windows.Forms.Label,,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,T:System.Drawing.Font,,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,87,12,P:System.Windows.Forms.Control.Font,,,,,"lbShouldCall.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,86,12,T:System.Windows.Forms.Label,,,,,lbShouldCall.BackColor = Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,86,12,P:System.Windows.Forms.Control.BackColor,,,,,lbShouldCall.BackColor = Color.Transparent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,85,12,T:System.Windows.Forms.Label,,,,,lbShouldCall.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,85,12,P:System.Windows.Forms.Label.AutoSize,,,,,lbShouldCall.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,81,12,T:System.Windows.Forms.Panel,,,,,panel2.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,81,12,P:System.Windows.Forms.Control.TabIndex,,,,,panel2.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,80,12,T:System.Windows.Forms.Panel,,,,,"panel2.Size = new Size(56, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,80,12,P:System.Windows.Forms.Control.Size,,,,,"panel2.Size = new Size(56, 19);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,79,12,T:System.Windows.Forms.Panel,,,,,"panel2.Name = ""panel2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,79,12,P:System.Windows.Forms.Control.Name,,,,,"panel2.Name = ""panel2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,78,12,T:System.Windows.Forms.Padding,,,,,panel2.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,78,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,panel2.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,78,12,T:System.Windows.Forms.Panel,,,,,panel2.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,78,12,T:System.Windows.Forms.Padding,,,,,panel2.Margin = new Padding(0);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,78,12,P:System.Windows.Forms.Control.Margin,,,,,panel2.Margin = new Padding(0);
